sourcePath,sourceLine,sourceClass,sourceClassFull,sourceMethod,sourceMethodFull,sourceStructure,targetPath,targetLine,targetClass,targetClassFull,targetMethod,targetMethodFull,targetStructure
"imports/relative_import_with_name/main.py",3,,,,,,"imports/relative_import_with_name/nested/to_import.py",3,,,func1,"imports.relative_import_with_name.nested.to_import.func1",func1
"imports/relative_import_with_name/main.py",3,,,,,,"imports/relative_import_with_name/main.py",1,,,,,
"imports/relative_import_with_name/main.py",3,,,,,,"imports/relative_import_with_name/nested/to_import.py",3,,,func1,"imports.relative_import_with_name.nested.to_import.func1",func1
"imports/relative_import_with_name/main.py",3,,,,,,"imports/relative_import_with_name/nested/to_import.py",3,,,func1,"imports.relative_import_with_name.nested.to_import.func1",func1
"imports/relative_import_with_name/callgraph.json",2,,,,,,"imports/relative_import_with_name/callgraph.json",2,,,,,
"imports/relative_import_with_name/callgraph.json",2,,,,,,"imports/relative_import_with_name/callgraph.json",2,,,,,
"imports/relative_import_with_name/callgraph.json",5,,,,,,"imports/relative_import_with_name/callgraph.json",5,,,,,
"imports/relative_import_with_name/callgraph.json",5,,,,,,"imports/relative_import_with_name/callgraph.json",5,,,,,
"imports/relative_import_with_name/callgraph.json",8,,,,,,"imports/relative_import_with_name/callgraph.json",8,,,,,
"imports/relative_import_with_name/callgraph.json",8,,,,,,"imports/relative_import_with_name/callgraph.json",8,,,,,
"imports/relative_import_with_name/callgraph.json",9,,,,,,"imports/relative_import_with_name/callgraph.json",9,,,,,
"imports/relative_import_with_name/callgraph.json",9,,,,,,"imports/relative_import_with_name/callgraph.json",9,,,,,
"imports/relative_import_with_name/callgraph.json",10,,,,,,"imports/relative_import_with_name/callgraph.json",10,,,,,
"imports/relative_import_with_name/callgraph.json",10,,,,,,"imports/relative_import_with_name/callgraph.json",10,,,,,
"imports/relative_import_with_name/callgraph.json",11,,,,,,"imports/relative_import_with_name/callgraph.json",11,,,,,
"imports/relative_import_with_name/callgraph.json",11,,,,,,"imports/relative_import_with_name/callgraph.json",11,,,,,
lambdas/call/main.py,1,,,,,,lambdas/call/main.py,1,,,,,
lambdas/call/main.py,1,,,,,,lambdas/call/main.py,1,,,,,
lambdas/call/main.py,1,,,,,,lambdas/call/main.py,1,,,,,
lambdas/call/main.py,1,,,,,,lambdas/call/main.py,1,,,,,
lambdas/call/main.py,3,,,,,,lambdas/call/main.py,1,,,,,
lambdas/call/main.py,3,,,,,,lambdas/call/main.py,1,,,,,
lambdas/call/main.py,3,,,,,,lambdas/call/main.py,1,,,,,
"lambdas/call/callgraph.json",2,,,,,,"lambdas/call/callgraph.json",2,,,,,
"lambdas/call/callgraph.json",2,,,,,,"lambdas/call/callgraph.json",2,,,,,
"lambdas/call/callgraph.json",5,,,,,,"lambdas/call/callgraph.json",5,,,,,
"lambdas/call/callgraph.json",5,,,,,,"lambdas/call/callgraph.json",5,,,,,
"lambdas/return_call/main.py",2,,,func,"lambdas.return_call.main.func",func,"lambdas/return_call/main.py",2,,,func,"lambdas.return_call.main.func",func
"lambdas/return_call/main.py",2,,,func,"lambdas.return_call.main.func",func,"lambdas/return_call/main.py",2,,,func,"lambdas.return_call.main.func",func
"lambdas/return_call/main.py",2,,,func,"lambdas.return_call.main.func",func,"lambdas/return_call/main.py",2,,,func,"lambdas.return_call.main.func",func
"lambdas/return_call/main.py",4,,,,,,"lambdas/return_call/main.py",4,,,,,
"lambdas/return_call/main.py",4,,,,,,"lambdas/return_call/main.py",1,,,func,"lambdas.return_call.main.func",func
"lambdas/return_call/main.py",4,,,,,,"lambdas/return_call/main.py",1,,,func,"lambdas.return_call.main.func",func
"lambdas/return_call/main.py",4,,,,,,"lambdas/return_call/main.py",1,,,func,"lambdas.return_call.main.func",func
"lambdas/return_call/main.py",5,,,,,,"lambdas/return_call/main.py",4,,,,,
"lambdas/return_call/main.py",5,,,,,,"lambdas/return_call/main.py",4,,,,,
"lambdas/return_call/main.py",5,,,,,,"lambdas/return_call/main.py",4,,,,,
"lambdas/return_call/callgraph.json",2,,,,,,"lambdas/return_call/callgraph.json",2,,,,,
"lambdas/return_call/callgraph.json",2,,,,,,"lambdas/return_call/callgraph.json",2,,,,,
"lambdas/return_call/callgraph.json",6,,,,,,"lambdas/return_call/callgraph.json",6,,,,,
"lambdas/return_call/callgraph.json",6,,,,,,"lambdas/return_call/callgraph.json",6,,,,,
"lambdas/return_call/callgraph.json",7,,,,,,"lambdas/return_call/callgraph.json",7,,,,,
"lambdas/return_call/callgraph.json",7,,,,,,"lambdas/return_call/callgraph.json",7,,,,,
"lambdas/chained_calls/main.py",2,,,func3,"lambdas.chained_calls.main.func3",func3,"lambdas/chained_calls/main.py",1,,,func3,"lambdas.chained_calls.main.func3",func3
"lambdas/chained_calls/main.py",2,,,func3,"lambdas.chained_calls.main.func3",func3,"lambdas/chained_calls/main.py",1,,,func3,"lambdas.chained_calls.main.func3",func3
"lambdas/chained_calls/main.py",2,,,func3,"lambdas.chained_calls.main.func3",func3,"lambdas/chained_calls/main.py",1,,,func3,"lambdas.chained_calls.main.func3",func3
"lambdas/chained_calls/main.py",5,,,func2,"lambdas.chained_calls.main.func2",func2,"lambdas/chained_calls/main.py",4,,,func2,"lambdas.chained_calls.main.func2",func2
"lambdas/chained_calls/main.py",5,,,func2,"lambdas.chained_calls.main.func2",func2,"lambdas/chained_calls/main.py",4,,,func2,"lambdas.chained_calls.main.func2",func2
"lambdas/chained_calls/main.py",5,,,func2,"lambdas.chained_calls.main.func2",func2,"lambdas/chained_calls/main.py",4,,,func2,"lambdas.chained_calls.main.func2",func2
"lambdas/chained_calls/main.py",6,,,func2,"lambdas.chained_calls.main.func2",func2,"lambdas/chained_calls/main.py",1,,,func3,"lambdas.chained_calls.main.func3",func3
"lambdas/chained_calls/main.py",6,,,func2,"lambdas.chained_calls.main.func2",func2,"lambdas/chained_calls/main.py",1,,,func3,"lambdas.chained_calls.main.func3",func3
"lambdas/chained_calls/main.py",6,,,func2,"lambdas.chained_calls.main.func2",func2,"lambdas/chained_calls/main.py",1,,,func3,"lambdas.chained_calls.main.func3",func3
"lambdas/chained_calls/main.py",6,,,func2,"lambdas.chained_calls.main.func2",func2,"lambdas/chained_calls/main.py",4,,,func2,"lambdas.chained_calls.main.func2",func2
"lambdas/chained_calls/main.py",6,,,func2,"lambdas.chained_calls.main.func2",func2,"lambdas/chained_calls/main.py",4,,,func2,"lambdas.chained_calls.main.func2",func2
"lambdas/chained_calls/main.py",6,,,func2,"lambdas.chained_calls.main.func2",func2,"lambdas/chained_calls/main.py",4,,,func2,"lambdas.chained_calls.main.func2",func2
"lambdas/chained_calls/main.py",9,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",9,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",9,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",10,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",4,,,func2,"lambdas.chained_calls.main.func2",func2
"lambdas/chained_calls/main.py",10,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",4,,,func2,"lambdas.chained_calls.main.func2",func2
"lambdas/chained_calls/main.py",10,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",4,,,func2,"lambdas.chained_calls.main.func2",func2
"lambdas/chained_calls/main.py",10,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",10,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",10,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",10,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",10,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",10,,,func1,"lambdas.chained_calls.main.func1",func1,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",8,,,func1,"lambdas.chained_calls.main.func1",func1
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",12,,,,,
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",12,,,,,
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",12,,,,,
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",12,,,,,
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",12,,,,,
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",12,,,,,
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",12,,,,,
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",12,,,,,
"lambdas/chained_calls/main.py",12,,,,,,"lambdas/chained_calls/main.py",12,,,,,
"lambdas/chained_calls/callgraph.json",2,,,,,,"lambdas/chained_calls/callgraph.json",2,,,,,
"lambdas/chained_calls/callgraph.json",2,,,,,,"lambdas/chained_calls/callgraph.json",2,,,,,
"lambdas/chained_calls/callgraph.json",5,,,,,,"lambdas/chained_calls/callgraph.json",5,,,,,
"lambdas/chained_calls/callgraph.json",5,,,,,,"lambdas/chained_calls/callgraph.json",5,,,,,
"lambdas/chained_calls/callgraph.json",9,,,,,,"lambdas/chained_calls/callgraph.json",9,,,,,
"lambdas/chained_calls/callgraph.json",9,,,,,,"lambdas/chained_calls/callgraph.json",9,,,,,
"lambdas/chained_calls/callgraph.json",13,,,,,,"lambdas/chained_calls/callgraph.json",13,,,,,
"lambdas/chained_calls/callgraph.json",13,,,,,,"lambdas/chained_calls/callgraph.json",13,,,,,
"lambdas/chained_calls/callgraph.json",16,,,,,,"lambdas/chained_calls/callgraph.json",16,,,,,
"lambdas/chained_calls/callgraph.json",16,,,,,,"lambdas/chained_calls/callgraph.json",16,,,,,
"lambdas/chained_calls/callgraph.json",17,,,,,,"lambdas/chained_calls/callgraph.json",17,,,,,
"lambdas/chained_calls/callgraph.json",17,,,,,,"lambdas/chained_calls/callgraph.json",17,,,,,
"lambdas/chained_calls/callgraph.json",18,,,,,,"lambdas/chained_calls/callgraph.json",18,,,,,
"lambdas/chained_calls/callgraph.json",18,,,,,,"lambdas/chained_calls/callgraph.json",18,,,,,
"lambdas/parameter_call/main.py",2,,,func,"lambdas.parameter_call.main.func",func,"lambdas/parameter_call/main.py",1,,,func,"lambdas.parameter_call.main.func",func
"lambdas/parameter_call/main.py",2,,,func,"lambdas.parameter_call.main.func",func,"lambdas/parameter_call/main.py",1,,,func,"lambdas.parameter_call.main.func",func
"lambdas/parameter_call/main.py",2,,,func,"lambdas.parameter_call.main.func",func,"lambdas/parameter_call/main.py",1,,,func,"lambdas.parameter_call.main.func",func
"lambdas/parameter_call/main.py",4,,,,,,"lambdas/parameter_call/main.py",4,,,,,
"lambdas/parameter_call/main.py",4,,,,,,"lambdas/parameter_call/main.py",4,,,,,
"lambdas/parameter_call/main.py",4,,,,,,"lambdas/parameter_call/main.py",4,,,,,
"lambdas/parameter_call/main.py",4,,,,,,"lambdas/parameter_call/main.py",4,,,,,
"lambdas/parameter_call/main.py",6,,,,,,"lambdas/parameter_call/main.py",1,,,func,"lambdas.parameter_call.main.func",func
"lambdas/parameter_call/main.py",6,,,,,,"lambdas/parameter_call/main.py",1,,,func,"lambdas.parameter_call.main.func",func
"lambdas/parameter_call/main.py",6,,,,,,"lambdas/parameter_call/main.py",1,,,func,"lambdas.parameter_call.main.func",func
"lambdas/parameter_call/main.py",6,,,,,,"lambdas/parameter_call/main.py",4,,,,,
"lambdas/parameter_call/main.py",6,,,,,,"lambdas/parameter_call/main.py",4,,,,,
"lambdas/parameter_call/main.py",6,,,,,,"lambdas/parameter_call/main.py",4,,,,,
"lambdas/parameter_call/callgraph.json",2,,,,,,"lambdas/parameter_call/callgraph.json",2,,,,,
"lambdas/parameter_call/callgraph.json",2,,,,,,"lambdas/parameter_call/callgraph.json",2,,,,,
"lambdas/parameter_call/callgraph.json",5,,,,,,"lambdas/parameter_call/callgraph.json",5,,,,,
"lambdas/parameter_call/callgraph.json",5,,,,,,"lambdas/parameter_call/callgraph.json",5,,,,,
"lambdas/parameter_call/callgraph.json",8,,,,,,"lambdas/parameter_call/callgraph.json",8,,,,,
"lambdas/parameter_call/callgraph.json",8,,,,,,"lambdas/parameter_call/callgraph.json",8,,,,,
"lambdas/calls_parameter/main.py",7,,,,,,"lambdas/calls_parameter/main.py",7,,,,,
"lambdas/calls_parameter/main.py",7,,,,,,"lambdas/calls_parameter/main.py",7,,,,,
"lambdas/calls_parameter/main.py",7,,,,,,"lambdas/calls_parameter/main.py",7,,,,,
"lambdas/calls_parameter/main.py",7,,,,,,"lambdas/calls_parameter/main.py",7,,,,,
"lambdas/calls_parameter/main.py",9,,,,,,"lambdas/calls_parameter/main.py",7,,,,,
"lambdas/calls_parameter/main.py",9,,,,,,"lambdas/calls_parameter/main.py",7,,,,,
"lambdas/calls_parameter/main.py",9,,,,,,"lambdas/calls_parameter/main.py",7,,,,,
"lambdas/calls_parameter/main.py",9,,,,,,"lambdas/calls_parameter/main.py",1,,,func1,"lambdas.calls_parameter.main.func1",func1
"lambdas/calls_parameter/main.py",9,,,,,,"lambdas/calls_parameter/main.py",1,,,func1,"lambdas.calls_parameter.main.func1",func1
"lambdas/calls_parameter/main.py",9,,,,,,"lambdas/calls_parameter/main.py",1,,,func1,"lambdas.calls_parameter.main.func1",func1
"lambdas/calls_parameter/main.py",10,,,,,,"lambdas/calls_parameter/main.py",7,,,,,
"lambdas/calls_parameter/main.py",10,,,,,,"lambdas/calls_parameter/main.py",7,,,,,
"lambdas/calls_parameter/main.py",10,,,,,,"lambdas/calls_parameter/main.py",7,,,,,
"lambdas/calls_parameter/main.py",10,,,,,,"lambdas/calls_parameter/main.py",4,,,func2,"lambdas.calls_parameter.main.func2",func2
"lambdas/calls_parameter/main.py",10,,,,,,"lambdas/calls_parameter/main.py",4,,,func2,"lambdas.calls_parameter.main.func2",func2
"lambdas/calls_parameter/main.py",10,,,,,,"lambdas/calls_parameter/main.py",4,,,func2,"lambdas.calls_parameter.main.func2",func2
"lambdas/calls_parameter/callgraph.json",2,,,,,,"lambdas/calls_parameter/callgraph.json",2,,,,,
"lambdas/calls_parameter/callgraph.json",2,,,,,,"lambdas/calls_parameter/callgraph.json",2,,,,,
"lambdas/calls_parameter/callgraph.json",5,,,,,,"lambdas/calls_parameter/callgraph.json",5,,,,,
"lambdas/calls_parameter/callgraph.json",5,,,,,,"lambdas/calls_parameter/callgraph.json",5,,,,,
"lambdas/calls_parameter/callgraph.json",6,,,,,,"lambdas/calls_parameter/callgraph.json",6,,,,,
"lambdas/calls_parameter/callgraph.json",6,,,,,,"lambdas/calls_parameter/callgraph.json",6,,,,,
"lambdas/calls_parameter/callgraph.json",7,,,,,,"lambdas/calls_parameter/callgraph.json",7,,,,,
"lambdas/calls_parameter/callgraph.json",7,,,,,,"lambdas/calls_parameter/callgraph.json",7,,,,,
returns/call/main.py,5,,,func,returns.call.main.func,func,returns/call/main.py,1,,,return_func,"returns.call.main.return_func",return_func
returns/call/main.py,5,,,func,returns.call.main.func,func,returns/call/main.py,1,,,return_func,"returns.call.main.return_func",return_func
returns/call/main.py,5,,,func,returns.call.main.func,func,returns/call/main.py,1,,,return_func,"returns.call.main.return_func",return_func
returns/call/main.py,7,,,,,,returns/call/main.py,7,,,,,
returns/call/main.py,7,,,,,,returns/call/main.py,4,,,func,returns.call.main.func,func
returns/call/main.py,7,,,,,,returns/call/main.py,4,,,func,returns.call.main.func,func
returns/call/main.py,7,,,,,,returns/call/main.py,4,,,func,returns.call.main.func,func
returns/call/main.py,8,,,,,,returns/call/main.py,7,,,,,
returns/call/main.py,8,,,,,,returns/call/main.py,7,,,,,
returns/call/main.py,8,,,,,,returns/call/main.py,7,,,,,
"returns/call/callgraph.json",2,,,,,,"returns/call/callgraph.json",2,,,,,
"returns/call/callgraph.json",2,,,,,,"returns/call/callgraph.json",2,,,,,
"returns/call/callgraph.json",3,,,,,,"returns/call/callgraph.json",3,,,,,
"returns/call/callgraph.json",3,,,,,,"returns/call/callgraph.json",3,,,,,
"returns/call/callgraph.json",4,,,,,,"returns/call/callgraph.json",4,,,,,
"returns/call/callgraph.json",4,,,,,,"returns/call/callgraph.json",4,,,,,
"returns/imported_call/main.py",1,,,,,,"returns/imported_call/to_import.py",1,,,,,
"returns/imported_call/main.py",1,,,,,,"returns/imported_call/to_import.py",1,,,,,
"returns/imported_call/main.py",1,,,,,,"returns/imported_call/to_import.py",1,,,,,
"returns/imported_call/main.py",1,,,,,,"returns/imported_call/to_import.py",4,,,func,"returns.imported_call.to_import.func",func
"returns/imported_call/main.py",1,,,,,,"returns/imported_call/to_import.py",4,,,func,"returns.imported_call.to_import.func",func
"returns/imported_call/main.py",1,,,,,,"returns/imported_call/to_import.py",4,,,func,"returns.imported_call.to_import.func",func
"returns/imported_call/main.py",3,,,,,,"returns/imported_call/main.py",3,,,,,
"returns/imported_call/main.py",3,,,,,,"returns/imported_call/to_import.py",4,,,func,"returns.imported_call.to_import.func",func
"returns/imported_call/main.py",3,,,,,,"returns/imported_call/main.py",1,,,,,
"returns/imported_call/main.py",3,,,,,,"returns/imported_call/to_import.py",4,,,func,"returns.imported_call.to_import.func",func
"returns/imported_call/main.py",3,,,,,,"returns/imported_call/to_import.py",4,,,func,"returns.imported_call.to_import.func",func
"returns/imported_call/main.py",4,,,,,,"returns/imported_call/main.py",3,,,,,
"returns/imported_call/main.py",4,,,,,,"returns/imported_call/main.py",3,,,,,
"returns/imported_call/main.py",4,,,,,,"returns/imported_call/main.py",3,,,,,
"returns/imported_call/to_import.py",5,,,func,"returns.imported_call.to_import.func",func,"returns/imported_call/to_import.py",1,,,return_func,"returns.imported_call.to_import.return_func",return_func
"returns/imported_call/to_import.py",5,,,func,"returns.imported_call.to_import.func",func,"returns/imported_call/to_import.py",1,,,return_func,"returns.imported_call.to_import.return_func",return_func
"returns/imported_call/to_import.py",5,,,func,"returns.imported_call.to_import.func",func,"returns/imported_call/to_import.py",1,,,return_func,"returns.imported_call.to_import.return_func",return_func
"returns/imported_call/callgraph.json",2,,,,,,"returns/imported_call/callgraph.json",2,,,,,
"returns/imported_call/callgraph.json",2,,,,,,"returns/imported_call/callgraph.json",2,,,,,
"returns/imported_call/callgraph.json",6,,,,,,"returns/imported_call/callgraph.json",6,,,,,
"returns/imported_call/callgraph.json",6,,,,,,"returns/imported_call/callgraph.json",6,,,,,
"returns/imported_call/callgraph.json",7,,,,,,"returns/imported_call/callgraph.json",7,,,,,
"returns/imported_call/callgraph.json",7,,,,,,"returns/imported_call/callgraph.json",7,,,,,
"returns/imported_call/callgraph.json",8,,,,,,"returns/imported_call/callgraph.json",8,,,,,
"returns/imported_call/callgraph.json",8,,,,,,"returns/imported_call/callgraph.json",8,,,,,
"returns/return_complex/main.py",4,,,,,,"returns/return_complex/main.py",1,,,func,"returns.return_complex.main.func",func
"returns/return_complex/main.py",4,,,,,,"returns/return_complex/main.py",1,,,func,"returns.return_complex.main.func",func
"returns/return_complex/main.py",4,,,,,,"returns/return_complex/main.py",1,,,func,"returns.return_complex.main.func",func
"returns/return_complex/main.py",11,,,func3,"returns.return_complex.main.func3",func3,"returns/return_complex/main.py",7,,,func2,"returns.return_complex.main.func2",func2
"returns/return_complex/main.py",11,,,func3,"returns.return_complex.main.func3",func3,"returns/return_complex/main.py",7,,,func2,"returns.return_complex.main.func2",func2
"returns/return_complex/main.py",11,,,func3,"returns.return_complex.main.func3",func3,"returns/return_complex/main.py",7,,,func2,"returns.return_complex.main.func2",func2
"returns/return_complex/main.py",14,,,func4,"returns.return_complex.main.func4",func4,"returns/return_complex/main.py",10,,,func3,"returns.return_complex.main.func3",func3
"returns/return_complex/main.py",14,,,func4,"returns.return_complex.main.func4",func4,"returns/return_complex/main.py",10,,,func3,"returns.return_complex.main.func3",func3
"returns/return_complex/main.py",14,,,func4,"returns.return_complex.main.func4",func4,"returns/return_complex/main.py",10,,,func3,"returns.return_complex.main.func3",func3
"returns/return_complex/main.py",16,,,,,,"returns/return_complex/main.py",13,,,func4,"returns.return_complex.main.func4",func4
"returns/return_complex/main.py",16,,,,,,"returns/return_complex/main.py",13,,,func4,"returns.return_complex.main.func4",func4
"returns/return_complex/main.py",16,,,,,,"returns/return_complex/main.py",13,,,func4,"returns.return_complex.main.func4",func4
"returns/return_complex/main.py",19,,,func5,"returns.return_complex.main.func5",func5,"returns/return_complex/main.py",7,,,func2,"returns.return_complex.main.func2",func2
"returns/return_complex/main.py",19,,,func5,"returns.return_complex.main.func5",func5,"returns/return_complex/main.py",7,,,func2,"returns.return_complex.main.func2",func2
"returns/return_complex/main.py",19,,,func5,"returns.return_complex.main.func5",func5,"returns/return_complex/main.py",7,,,func2,"returns.return_complex.main.func2",func2
"returns/return_complex/main.py",21,,,,,,"returns/return_complex/main.py",18,,,func5,"returns.return_complex.main.func5",func5
"returns/return_complex/main.py",21,,,,,,"returns/return_complex/main.py",18,,,func5,"returns.return_complex.main.func5",func5
"returns/return_complex/main.py",21,,,,,,"returns/return_complex/main.py",18,,,func5,"returns.return_complex.main.func5",func5
"returns/return_complex/callgraph.json",2,,,,,,"returns/return_complex/callgraph.json",2,,,,,
"returns/return_complex/callgraph.json",2,,,,,,"returns/return_complex/callgraph.json",2,,,,,
"returns/return_complex/callgraph.json",8,,,,,,"returns/return_complex/callgraph.json",8,,,,,
"returns/return_complex/callgraph.json",8,,,,,,"returns/return_complex/callgraph.json",8,,,,,
"returns/return_complex/callgraph.json",9,,,,,,"returns/return_complex/callgraph.json",9,,,,,
"returns/return_complex/callgraph.json",9,,,,,,"returns/return_complex/callgraph.json",9,,,,,
"returns/return_complex/callgraph.json",10,,,,,,"returns/return_complex/callgraph.json",10,,,,,
"returns/return_complex/callgraph.json",10,,,,,,"returns/return_complex/callgraph.json",10,,,,,
"returns/return_complex/callgraph.json",11,,,,,,"returns/return_complex/callgraph.json",11,,,,,
"returns/return_complex/callgraph.json",11,,,,,,"returns/return_complex/callgraph.json",11,,,,,
"returns/return_complex/callgraph.json",14,,,,,,"returns/return_complex/callgraph.json",14,,,,,
"returns/return_complex/callgraph.json",14,,,,,,"returns/return_complex/callgraph.json",14,,,,,
"returns/nested_import_call/main.py",1,,,,,,"returns/nested_import_call/to_import.py",1,,,,,
"returns/nested_import_call/main.py",1,,,,,,"returns/nested_import_call/to_import.py",1,,,,,
"returns/nested_import_call/main.py",1,,,,,,"returns/nested_import_call/to_import.py",1,,,,,
"returns/nested_import_call/main.py",1,,,,,,"returns/nested_import_call/to_import.py",3,,,func,"returns.nested_import_call.to_import.func",func
"returns/nested_import_call/main.py",1,,,,,,"returns/nested_import_call/to_import.py",3,,,func,"returns.nested_import_call.to_import.func",func
"returns/nested_import_call/main.py",1,,,,,,"returns/nested_import_call/to_import.py",3,,,func,"returns.nested_import_call.to_import.func",func
"returns/nested_import_call/main.py",3,,,,,,"returns/nested_import_call/main.py",3,,,,,
"returns/nested_import_call/main.py",3,,,,,,"returns/nested_import_call/to_import.py",3,,,func,"returns.nested_import_call.to_import.func",func
"returns/nested_import_call/main.py",3,,,,,,"returns/nested_import_call/main.py",1,,,,,
"returns/nested_import_call/main.py",3,,,,,,"returns/nested_import_call/to_import.py",3,,,func,"returns.nested_import_call.to_import.func",func
"returns/nested_import_call/main.py",3,,,,,,"returns/nested_import_call/to_import.py",3,,,func,"returns.nested_import_call.to_import.func",func
"returns/nested_import_call/main.py",4,,,,,,"returns/nested_import_call/main.py",3,,,,,
"returns/nested_import_call/main.py",4,,,,,,"returns/nested_import_call/main.py",3,,,,,
"returns/nested_import_call/main.py",4,,,,,,"returns/nested_import_call/main.py",3,,,,,
"returns/nested_import_call/to_import.py",1,,,,,,"returns/nested_import_call/to_import2.py",1,,,,,
"returns/nested_import_call/to_import.py",1,,,,,,"returns/nested_import_call/to_import2.py",1,,,,,
"returns/nested_import_call/to_import.py",1,,,,,,"returns/nested_import_call/to_import2.py",1,,,,,
"returns/nested_import_call/to_import.py",1,,,,,,"returns/nested_import_call/to_import2.py",1,,,return_func,"returns.nested_import_call.to_import2.return_func",return_func
"returns/nested_import_call/to_import.py",1,,,,,,"returns/nested_import_call/to_import2.py",1,,,return_func,"returns.nested_import_call.to_import2.return_func",return_func
"returns/nested_import_call/to_import.py",1,,,,,,"returns/nested_import_call/to_import2.py",1,,,return_func,"returns.nested_import_call.to_import2.return_func",return_func
"returns/nested_import_call/to_import.py",4,,,func,"returns.nested_import_call.to_import.func",func,"returns/nested_import_call/to_import2.py",1,,,return_func,"returns.nested_import_call.to_import2.return_func",return_func
"returns/nested_import_call/to_import.py",4,,,func,"returns.nested_import_call.to_import.func",func,"returns/nested_import_call/to_import.py",1,,,,,
"returns/nested_import_call/to_import.py",4,,,func,"returns.nested_import_call.to_import.func",func,"returns/nested_import_call/to_import2.py",1,,,return_func,"returns.nested_import_call.to_import2.return_func",return_func
"returns/nested_import_call/to_import.py",4,,,func,"returns.nested_import_call.to_import.func",func,"returns/nested_import_call/to_import2.py",1,,,return_func,"returns.nested_import_call.to_import2.return_func",return_func
"returns/nested_import_call/callgraph.json",2,,,,,,"returns/nested_import_call/callgraph.json",2,,,,,
"returns/nested_import_call/callgraph.json",2,,,,,,"returns/nested_import_call/callgraph.json",2,,,,,
"returns/nested_import_call/callgraph.json",6,,,,,,"returns/nested_import_call/callgraph.json",6,,,,,
"returns/nested_import_call/callgraph.json",6,,,,,,"returns/nested_import_call/callgraph.json",6,,,,,
"returns/nested_import_call/callgraph.json",7,,,,,,"returns/nested_import_call/callgraph.json",7,,,,,
"returns/nested_import_call/callgraph.json",7,,,,,,"returns/nested_import_call/callgraph.json",7,,,,,
"returns/nested_import_call/callgraph.json",8,,,,,,"returns/nested_import_call/callgraph.json",8,,,,,
"returns/nested_import_call/callgraph.json",8,,,,,,"returns/nested_import_call/callgraph.json",8,,,,,
"returns/nested_import_call/callgraph.json",9,,,,,,"returns/nested_import_call/callgraph.json",9,,,,,
"returns/nested_import_call/callgraph.json",9,,,,,,"returns/nested_import_call/callgraph.json",9,,,,,
builtins/map/main.py,4,,,,,,builtins/map/main.py,1,,,func,builtins.map.main.func,func
builtins/map/main.py,4,,,,,,builtins/map/main.py,1,,,func,builtins.map.main.func,func
builtins/map/main.py,4,,,,,,builtins/map/main.py,1,,,func,builtins.map.main.func,func
builtins/map/main.py,7,,,func2,builtins.map.main.func2,func2,builtins/map/main.py,1,,,func,builtins.map.main.func,func
builtins/map/main.py,7,,,func2,builtins.map.main.func2,func2,builtins/map/main.py,1,,,func,builtins.map.main.func,func
